source_old,province,year,month,rows_old,temp_value_sum_old,temp_value_count_old,temp_sum_old,temp_missing_old,dew_value_sum_old,dew_value_count_old,dew_sum_old,dew_missing_old,humidity_value_sum_old,humidity_value_count_old,humidity_sum_old,humidity_missing_old,wspd_value_sum_old,wspd_value_count_old,wspd_sum_old,wspd_missing_old,wgust_value_sum_old,wgust_value_count_old,wgust_sum_old,wgust_missing_old,wdir_value_sum_old,wdir_value_count_old,wdir_sum_old,wdir_missing_old,precip_value_sum_old,precip_value_count_old,precip_sum_old,precip_missing_old,cloudcover_value_sum_old,cloudcover_value_count_old,cloudcover_sum_old,cloudcover_missing_old,sealevelpressure_value_sum_old,sealevelpressure_value_count_old,sealevelpressure_sum_old,sealevelpressure_missing_old,temp_mean_old,dew_mean_old,humidity_mean_old,wspd_mean_old,wgust_mean_old,wdir_mean_old,precip_mean_old,cloudcover_mean_old,sealevelpressure_mean_old,source_updated,rows_updated,temp_value_sum_updated,temp_value_count_updated,temp_sum_updated,temp_missing_updated,dew_value_sum_updated,dew_value_count_updated,dew_sum_updated,dew_missing_updated,humidity_value_sum_updated,humidity_value_count_updated,humidity_sum_updated,humidity_missing_updated,wspd_value_sum_updated,wspd_value_count_updated,wspd_sum_updated,wspd_missing_updated,wgust_value_sum_updated,wgust_value_count_updated,wgust_sum_updated,wgust_missing_updated,wdir_value_sum_updated,wdir_value_count_updated,wdir_sum_updated,wdir_missing_updated,precip_value_sum_updated,precip_value_count_updated,precip_sum_updated,precip_missing_updated,cloudcover_value_sum_updated,cloudcover_value_count_updated,cloudcover_sum_updated,cloudcover_missing_updated,sealevelpressure_value_sum_updated,sealevelpressure_value_count_updated,sealevelpressure_sum_updated,sealevelpressure_missing_updated,temp_mean_updated,dew_mean_updated,humidity_mean_updated,wspd_mean_updated,wgust_mean_updated,wdir_mean_updated,precip_mean_updated,cloudcover_mean_updated,sealevelpressure_mean_updated,_merge,row_diff,temp_mean_abs_diff,dew_mean_abs_diff,humidity_mean_abs_diff,wspd_mean_abs_diff,wgust_mean_abs_diff,wdir_mean_abs_diff,precip_mean_abs_diff,cloudcover_mean_abs_diff,sealevelpressure_mean_abs_diff,any_numeric_diff
old,Songkhla,2018,8,744,21119.6,744,0,0,17468.9,744,0,0,56804.42999999999,744,0,0,5114.1,744,0,0,580.6,15,0,729,128584.0,742,0,2,158.17,744,158.17,0,40991.4,744,0,0,250122.59999999998,248,0,496,28.386559139784943,23.47970430107527,76.35004032258064,6.873790322580645,38.70666666666667,173.29380053908355,0.21259408602150537,55.09596774193549,1008.5588709677419,updated,744,21119.6,744,0,0,17468.9,744,0,0,56804.43,744,0,0,5114.1,744,0,0,580.6,15,0,729,128584.0,742,0,2,158.17,744,158.17,0,40991.4,744,0,0,250122.6,248,0,496,28.386559139784943,23.47970430107527,76.35004032258064,6.873790322580645,38.70666666666667,173.29380053908355,0.21259408602150537,55.09596774193549,1008.558870967742,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Suphan Buri,2018,8,740,7052.6,248,0,492,5807.8,248,0,492,18721.15,248,0,492,817.4,248,0,492,0.0,0,0,740,55622.0,244,0,496,193.03000000000003,740,193.03000000000003,0,23592.1,248,0,492,249466.3,248,0,492,28.437903225806455,23.418548387096774,75.48850806451614,3.295967741935484,,227.95901639344262,0.2608513513513514,95.12943548387096,1005.9124999999999,updated,740,7052.6,248,0,492,5807.799999999999,248,0,492,18721.149999999998,248,0,492,817.3999999999999,248,0,492,0.0,0,0,740,55622.0,244,0,496,193.02999999999997,740,193.02999999999997,0,23592.1,248,0,492,249466.30000000002,248,0,492,28.437903225806455,23.41854838709677,75.48850806451613,3.2959677419354834,,227.95901639344262,0.2608513513513513,95.12943548387096,1005.9125,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,4.440892098500626e-16,,0.0,1.1102230246251565e-16,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2018,12,744,19086.0,741,0,3,14103.3,741,0,3,50613.259999999995,741,0,3,6756.0,741,0,3,72.3,2,0,742,47104.0,724,0,20,27.390000000000004,744,27.390000000000004,0,20644.200000000004,741,0,3,251296.7,248,0,496,25.757085020242915,19.032793522267205,68.30399460188933,9.117408906882591,36.15,65.06077348066299,0.03681451612903226,27.859919028340087,1013.2931451612903,updated,744,19086.0,741,0,3,14103.3,741,0,3,50613.259999999995,741,0,3,6756.0,741,0,3,72.3,2,0,742,47104.0,724,0,20,27.390000000000004,744,27.390000000000004,0,20644.2,741,0,3,251296.7,248,0,496,25.757085020242915,19.032793522267205,68.30399460188933,9.117408906882591,36.15,65.06077348066299,0.03681451612903226,27.859919028340084,1013.2931451612903,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,False
old,Chai Nat,2018,12,740,6729.7,248,0,492,5175.8,248,0,492,17553.69,248,0,492,807.0,248,0,492,0.0,0,0,740,43010.0,230,0,510,58.43,740,58.43,0,13420.2,248,0,492,251101.8,248,0,492,27.135887096774194,20.87016129032258,70.78100806451613,3.254032258064516,,187.0,0.07895945945945945,54.11370967741936,1012.5072580645161,updated,740,6729.7,248,0,492,5175.8,248,0,492,17553.690000000002,248,0,492,807.0,248,0,492,0.0,0,0,740,43010.0,230,0,510,58.43000000000001,740,58.43000000000001,0,13420.2,248,0,492,251101.8,248,0,492,27.135887096774194,20.87016129032258,70.78100806451614,3.254032258064516,,187.0,0.07895945945945947,54.11370967741936,1012.5072580645161,both,0,0.0,0.0,1.4210854715202004e-14,0.0,,0.0,1.3877787807814457e-17,0.0,0.0,False
old,Chiang Mai,2018,12,744,17921.1,744,0,0,14188.099999999999,744,0,0,56393.78,744,0,0,2862.0,744,0,0,27.7,1,0,743,91739.0,672,0,72,28.2,744,28.2,0,31726.1,744,0,0,251627.8,248,0,496,24.0875,19.070026881720427,75.79809139784946,3.846774193548387,27.7,136.51636904761904,0.03790322580645161,42.64260752688172,1014.6282258064516,updated,744,17921.1,744,0,0,14188.1,744,0,0,56393.78,744,0,0,2862.0,744,0,0,27.7,1,0,743,91739.0,672,0,72,28.200000000000003,744,28.200000000000003,0,31726.100000000002,744,0,0,251627.80000000002,248,0,496,24.0875,19.07002688172043,75.79809139784946,3.846774193548387,27.7,136.51636904761904,0.03790322580645162,42.642607526881726,1014.6282258064517,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,6.938893903907228e-18,7.105427357601002e-15,1.1368683772161603e-13,False
old,Nakhon Ratchasima,2018,12,744,18852.1,732,0,12,14369.099999999999,732,0,12,52175.0,732,0,12,4641.9,732,0,12,0.0,0,0,744,42196.0,655,0,89,8.11,744,8.11,0,17882.5,731,0,13,251172.40000000002,248,0,496,25.754234972677594,19.629918032786883,71.27732240437159,6.34139344262295,,64.42137404580153,0.010900537634408602,24.463064295485637,1012.791935483871,updated,744,18852.1,732,0,12,14369.100000000002,732,0,12,52175.0,732,0,12,4641.9,732,0,12,0.0,0,0,744,42196.0,655,0,89,8.11,744,8.11,0,17882.5,731,0,13,251172.40000000002,248,0,496,25.754234972677594,19.62991803278689,71.27732240437159,6.34139344262295,,64.42137404580153,0.010900537634408602,24.463064295485637,1012.791935483871,both,0,0.0,7.105427357601002e-15,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Songkhla,2018,12,744,19997.8,743,0,1,17995.199999999997,743,0,1,63826.52,743,0,1,4801.8,743,0,1,377.7,11,0,733,66313.0,743,0,1,506.37,744,506.37,0,50092.0,743,0,1,250648.09999999998,248,0,496,26.91493943472409,24.219650067294747,85.90379542395692,6.462718707940781,34.336363636363636,89.25033647375504,0.6806048387096775,67.4185733512786,1010.677822580645,updated,744,19997.8,743,0,1,17995.2,743,0,1,63826.520000000004,743,0,1,4801.799999999999,743,0,1,377.7,11,0,733,66313.0,743,0,1,506.37,744,506.37,0,50092.0,743,0,1,250648.09999999998,248,0,496,26.91493943472409,24.21965006729475,85.90379542395694,6.4627187079407795,34.336363636363636,89.25033647375504,0.6806048387096775,67.4185733512786,1010.677822580645,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2018,12,740,6813.8,248,0,492,5343.599999999999,248,0,492,17777.57,248,0,492,546.8,248,0,492,0.0,0,0,740,38759.0,239,0,501,77.67,740,77.67,0,14030.099999999999,248,0,492,251033.5,248,0,492,27.475,21.546774193548384,71.68375,2.204838709677419,,162.1715481171548,0.10495945945945946,56.57298387096774,1012.2318548387096,updated,740,6813.8,248,0,492,5343.599999999999,248,0,492,17777.57,248,0,492,546.8,248,0,492,0.0,0,0,740,38759.0,239,0,501,77.66999999999999,740,77.66999999999999,0,14030.1,248,0,492,251033.5,248,0,492,27.475,21.546774193548384,71.68375,2.204838709677419,,162.1715481171548,0.10495945945945945,56.57298387096775,1012.2318548387096,both,0,0.0,0.0,0.0,0.0,,0.0,1.3877787807814457e-17,7.105427357601002e-15,0.0,False
old,Amnat Charoen,2019,1,744,18287.9,739,0,5,12403.899999999998,739,0,5,47159.3,739,0,5,6579.3,739,0,5,78.1,2,0,742,38634.0,730,0,14,0.0,744,0.0,0,17334.4,739,0,5,251674.6,248,0,496,24.746820027063603,16.784709066305815,63.8150202976996,8.90297699594046,39.05,52.92328767123288,0.0,23.456562922868745,1014.816935483871,updated,744,18287.9,739,0,5,12403.900000000001,739,0,5,47159.3,739,0,5,6579.299999999999,739,0,5,78.1,2,0,742,38634.0,730,0,14,0.0,744,0.0,0,17334.4,739,0,5,251674.6,248,0,496,24.746820027063603,16.78470906630582,63.8150202976996,8.90297699594046,39.05,52.92328767123288,0.0,23.456562922868745,1014.816935483871,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Chai Nat,2019,1,740,6555.1,248,0,492,4866.3,248,0,492,17054.519999999997,248,0,492,859.6999999999999,248,0,492,0.0,0,0,740,41209.0,227,0,513,0.8,740,0.8,0,13679.7,248,0,492,251403.0,248,0,492,26.43185483870968,19.622177419354838,68.7682258064516,3.466532258064516,,181.5374449339207,0.001081081081081081,55.160080645161294,1013.7217741935484,updated,740,6555.1,248,0,492,4866.299999999999,248,0,492,17054.519999999997,248,0,492,859.7,248,0,492,0.0,0,0,740,41209.0,227,0,513,0.8,740,0.8,0,13679.7,248,0,492,251403.0,248,0,492,26.43185483870968,19.622177419354834,68.7682258064516,3.4665322580645164,,181.5374449339207,0.001081081081081081,55.160080645161294,1013.7217741935484,both,0,0.0,3.552713678800501e-15,0.0,4.440892098500626e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2019,1,744,17384.1,744,0,0,12821.7,744,0,0,53181.18,744,0,0,2660.1000000000004,744,0,0,0.0,0,0,744,85545.0,625,0,119,45.46,744,45.46,0,24474.1,744,0,0,251803.8,248,0,496,23.36572580645161,17.233467741935485,71.4800806451613,3.5754032258064523,,136.872,0.06110215053763441,32.89529569892473,1015.3379032258064,updated,744,17384.1,744,0,0,12821.7,744,0,0,53181.18,744,0,0,2660.1000000000004,744,0,0,0.0,0,0,744,85545.0,625,0,119,45.46,744,45.46,0,24474.100000000002,744,0,0,251803.8,248,0,496,23.36572580645161,17.233467741935485,71.4800806451613,3.5754032258064523,,136.872,0.06110215053763441,32.895295698924734,1015.3379032258064,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,7.105427357601002e-15,0.0,False
old,Nakhon Ratchasima,2019,1,744,17011.7,663,0,81,11558.7,663,0,81,41427.46,663,0,81,4755.8,663,0,81,137.2,4,0,740,45283.0,581,0,163,0.0,744,0.0,0,13254.099999999999,662,0,82,251515.1,248,0,496,25.65867269984917,17.43393665158371,62.48485671191553,7.1731523378582205,34.3,77.93975903614458,0.0,20.021299093655585,1014.1737903225807,updated,744,17011.699999999997,663,0,81,11558.7,663,0,81,41427.46,663,0,81,4755.8,663,0,81,137.2,4,0,740,45283.0,581,0,163,0.0,744,0.0,0,13254.100000000002,662,0,82,251515.09999999998,248,0,496,25.658672699849166,17.43393665158371,62.48485671191553,7.1731523378582205,34.3,77.93975903614458,0.0,20.021299093655593,1014.1737903225805,both,0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,1.1368683772161603e-13,False
old,Songkhla,2019,1,744,20145.2,741,0,3,17286.1,741,0,3,59503.02,741,0,3,7153.6,741,0,3,590.6,18,0,726,60034.0,735,0,9,322.17,744,322.17,0,37581.700000000004,741,0,3,290359.2,287,0,457,27.18650472334683,23.328070175438594,80.30097165991903,9.653981106612687,32.81111111111111,81.67891156462585,0.4330241935483871,50.717543859649126,1011.7045296167248,updated,744,20145.199999999997,741,0,3,17286.100000000002,741,0,3,59503.020000000004,741,0,3,7153.6,741,0,3,590.6,18,0,726,60034.0,735,0,9,322.1700000000001,744,322.1700000000001,0,37581.7,741,0,3,290359.2,287,0,457,27.186504723346825,23.3280701754386,80.30097165991903,9.653981106612687,32.81111111111111,81.67891156462585,0.43302419354838717,50.71754385964912,1011.7045296167248,both,0,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,5.551115123125783e-17,7.105427357601002e-15,0.0,False
old,Suphan Buri,2019,1,740,6651.5,248,0,492,5026.9,248,0,492,17168.87,248,0,492,402.29999999999995,248,0,492,0.0,0,0,740,37988.0,234,0,506,1.0,740,1.0,0,13350.5,248,0,492,251319.2,248,0,492,26.820564516129032,20.26975806451613,69.22931451612902,1.6221774193548386,,162.34188034188034,0.0013513513513513514,53.832661290322584,1013.3838709677419,updated,740,6651.5,248,0,492,5026.9,248,0,492,17168.87,248,0,492,402.29999999999995,248,0,492,0.0,0,0,740,37988.0,234,0,506,1.0,740,1.0,0,13350.5,248,0,492,251319.2,248,0,492,26.820564516129032,20.26975806451613,69.22931451612902,1.6221774193548386,,162.34188034188034,0.0013513513513513514,53.832661290322584,1013.3838709677419,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2019,4,720,22446.800000000003,719,0,1,16286.0,719,0,1,45136.380000000005,719,0,1,4265.5,719,0,1,90.69999999999999,2,0,718,114211.0,673,0,47,105.39000000000001,720,105.39000000000001,0,25115.5,719,0,1,241956.7,240,0,480,31.21947148817803,22.650904033379692,62.77660639777469,5.932545201668985,45.349999999999994,169.70430906389302,0.14637500000000003,34.93115438108484,1008.1529166666667,updated,720,22446.8,719,0,1,16286.0,719,0,1,45136.38,719,0,1,4265.5,719,0,1,90.69999999999999,2,0,718,114211.0,673,0,47,105.39,720,105.39,0,25115.5,719,0,1,241956.7,240,0,480,31.219471488178023,22.650904033379692,62.776606397774685,5.932545201668985,45.349999999999994,169.70430906389302,0.146375,34.93115438108484,1008.1529166666667,both,0,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,False
old,Chai Nat,2019,4,716,7540.8,240,0,476,5902.700000000001,240,0,476,16687.81,240,0,476,1431.7999999999997,240,0,476,0.0,0,0,716,40491.0,236,0,480,191.55,716,191.55,0,11441.7,240,0,476,241944.6,240,0,476,31.42,24.594583333333336,69.53254166666667,5.965833333333332,,171.57203389830508,0.2675279329608939,47.673750000000005,1008.1025000000001,updated,716,7540.799999999999,240,0,476,5902.700000000001,240,0,476,16687.809999999998,240,0,476,1431.8,240,0,476,0.0,0,0,716,40491.0,236,0,480,191.55,716,191.55,0,11441.7,240,0,476,241944.6,240,0,476,31.419999999999998,24.594583333333336,69.53254166666666,5.965833333333333,,171.57203389830508,0.2675279329608939,47.673750000000005,1008.1025000000001,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2019,4,720,22475.6,720,0,0,12081.0,720,0,0,32567.27,720,0,0,4278.7,720,0,0,157.3,2,0,718,101333.0,634,0,86,35.44,720,35.44,0,11510.699999999999,720,0,0,241677.8,240,0,480,31.216111111111108,16.779166666666665,45.23231944444444,5.942638888888888,78.65,159.83123028391168,0.049222222222222216,15.987083333333333,1006.9908333333333,updated,720,22475.6,720,0,0,12080.999999999998,720,0,0,32567.270000000004,720,0,0,4278.7,720,0,0,157.3,2,0,718,101333.0,634,0,86,35.440000000000005,720,35.440000000000005,0,11510.7,720,0,0,241677.8,240,0,480,31.216111111111108,16.779166666666665,45.23231944444445,5.942638888888888,78.65,159.83123028391168,0.04922222222222223,15.987083333333334,1006.9908333333333,both,0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,1.3877787807814457e-17,1.7763568394002505e-15,0.0,False
old,Nakhon Ratchasima,2019,4,720,21590.7,700,0,20,15978.8,700,0,20,45174.31,700,0,20,5152.3,700,0,20,142.9,4,0,716,92503.0,534,0,186,102.25,720,102.25,0,18396.4,700,0,20,241903.8,240,0,480,30.843857142857143,22.826857142857143,64.53472857142857,7.360428571428572,35.725,173.2265917602996,0.14201388888888888,26.28057142857143,1007.9325,updated,720,21590.7,700,0,20,15978.8,700,0,20,45174.31,700,0,20,5152.3,700,0,20,142.9,4,0,716,92503.0,534,0,186,102.24999999999999,720,102.24999999999999,0,18396.4,700,0,20,241903.8,240,0,480,30.843857142857143,22.826857142857143,64.53472857142857,7.360428571428572,35.725,173.2265917602996,0.14201388888888886,26.28057142857143,1007.9325,both,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,False
old,Songkhla,2019,4,720,21005.6,719,0,1,17613.5,719,0,1,55414.520000000004,719,0,1,4038.5,719,0,1,107.7,3,0,717,60124.0,707,0,13,142.57999999999998,720,142.57999999999998,0,29730.8,719,0,1,242188.5,240,0,480,29.21502086230876,24.49721835883171,77.07165507649513,5.61682892906815,35.9,85.04101838755304,0.19802777777777775,41.35020862308762,1009.11875,updated,720,21005.6,719,0,1,17613.5,719,0,1,55414.52,719,0,1,4038.5000000000005,719,0,1,107.7,3,0,717,60124.0,707,0,13,142.58,720,142.58,0,29730.800000000003,719,0,1,242188.5,240,0,480,29.21502086230876,24.49721835883171,77.07165507649513,5.616828929068151,35.9,85.04101838755304,0.1980277777777778,41.350208623087624,1009.11875,both,0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,5.551115123125783e-17,7.105427357601002e-15,0.0,False
old,Suphan Buri,2019,4,716,7684.1,240,0,476,5887.4,240,0,476,16129.460000000001,240,0,476,728.6,240,0,476,0.0,0,0,716,40175.0,239,0,477,158.72,716,158.72,0,11780.2,240,0,476,241966.7,240,0,476,32.01708333333333,24.53083333333333,67.20608333333334,3.0358333333333336,,168.09623430962344,0.22167597765363128,49.08416666666667,1008.1945833333334,updated,716,7684.1,240,0,476,5887.4,240,0,476,16129.46,240,0,476,728.6,240,0,476,0.0,0,0,716,40175.0,239,0,477,158.72,716,158.72,0,11780.2,240,0,476,241966.7,240,0,476,32.01708333333333,24.53083333333333,67.20608333333332,3.0358333333333336,,168.09623430962344,0.22167597765363128,49.08416666666667,1008.1945833333334,both,0,0.0,0.0,1.4210854715202004e-14,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2019,8,744,20418.5,744,0,0,18062.9,744,0,0,62311.729999999996,744,0,0,5820.2,744,0,0,90.7,2,0,742,141640.0,710,0,34,864.0200000000001,744,864.0200000000001,0,43563.9,744,0,0,268269.6,267,0,477,27.444220430107528,24.278091397849465,83.7523252688172,7.822849462365591,45.35,199.49295774647888,1.1613172043010753,58.553629032258065,1004.7550561797752,updated,744,20418.5,744,0,0,18062.9,744,0,0,62311.729999999996,744,0,0,5820.2,744,0,0,90.7,2,0,742,141640.0,710,0,34,864.0200000000001,744,864.0200000000001,0,43563.899999999994,744,0,0,268269.60000000003,267,0,477,27.444220430107528,24.278091397849465,83.7523252688172,7.822849462365591,45.35,199.49295774647888,1.1613172043010753,58.55362903225806,1004.7550561797755,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,2.2737367544323206e-13,False
old,Chai Nat,2019,8,741,7574.599999999999,270,0,471,6522.0,270,0,471,21766.72,270,0,471,1174.4999999999998,270,0,471,0.0,0,0,741,51449.0,266,0,475,382.7,741,382.7,0,24630.100000000002,270,0,471,271444.8,270,0,471,28.054074074074073,24.155555555555555,80.61748148148149,4.349999999999999,,193.41729323308272,0.5164642375168691,91.2225925925926,1005.3511111111111,updated,741,7574.6,270,0,471,6522.0,270,0,471,21766.72,270,0,471,1174.5,270,0,471,0.0,0,0,741,51449.0,266,0,475,382.7,741,382.7,0,24630.1,270,0,471,271444.8,270,0,471,28.054074074074077,24.155555555555555,80.61748148148149,4.35,,193.41729323308272,0.5164642375168691,91.22259259259259,1005.3511111111111,both,0,3.552713678800501e-15,0.0,0.0,8.881784197001252e-16,,0.0,0.0,1.4210854715202004e-14,0.0,False
old,Chiang Mai,2019,8,744,20143.5,744,0,0,17685.9,744,0,0,61922.53,744,0,0,3955.6000000000004,744,0,0,29.5,1,0,743,97111.0,638,0,106,346.0,744,346.0,0,53212.99999999999,744,0,0,272104.3,271,0,473,27.074596774193548,23.771370967741937,83.22920698924732,5.316666666666667,29.5,152.2115987460815,0.4650537634408602,71.52284946236558,1004.0749077490774,updated,744,20143.5,744,0,0,17685.899999999998,744,0,0,61922.53,744,0,0,3955.6000000000004,744,0,0,29.5,1,0,743,97111.0,638,0,106,346.0,744,346.0,0,53213.0,744,0,0,272104.3,271,0,473,27.074596774193548,23.771370967741934,83.22920698924732,5.316666666666667,29.5,152.2115987460815,0.4650537634408602,71.52284946236558,1004.0749077490774,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2019,8,742,16986.2,583,0,159,13521.599999999999,583,0,159,41919.350000000006,583,0,159,6979.6,583,0,159,1591.4,40,0,702,116965.0,506,0,236,224.78,742,224.78,0,38047.600000000006,583,0,159,269301.3,268,0,474,29.135849056603774,23.19313893653516,71.90283018867926,11.97186963979417,39.785000000000004,231.15612648221344,0.3029380053908356,65.26174957118354,1004.8555970149254,updated,742,16986.2,583,0,159,13521.6,583,0,159,41919.35,583,0,159,6979.6,583,0,159,1591.4,40,0,702,116965.0,506,0,236,224.78,742,224.78,0,38047.600000000006,583,0,159,269301.3,268,0,474,29.135849056603774,23.193138936535163,71.90283018867925,11.97186963979417,39.785000000000004,231.15612648221344,0.3029380053908356,65.26174957118354,1004.8555970149254,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Songkhla,2019,8,744,20915.7,744,0,0,17650.600000000002,744,0,0,58462.740000000005,744,0,0,5100.699999999999,744,0,0,244.5,6,0,738,136672.0,717,0,27,145.95999999999998,744,145.95999999999998,0,38922.5,744,0,0,250241.3,248,0,496,28.1125,23.723924731182798,78.57895161290324,6.855779569892472,40.75,190.61645746164575,0.19618279569892472,52.31518817204301,1009.0374999999999,updated,744,20915.7,744,0,0,17650.6,744,0,0,58462.74,744,0,0,5100.700000000001,744,0,0,244.5,6,0,738,136672.0,717,0,27,145.96,744,145.96,0,38922.5,744,0,0,250241.30000000002,248,0,496,28.1125,23.723924731182795,78.57895161290323,6.855779569892474,40.75,190.61645746164575,0.19618279569892474,52.31518817204301,1009.0375,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,2.7755575615628914e-17,0.0,1.1368683772161603e-13,False
old,Suphan Buri,2019,8,742,7802.700000000001,271,0,471,6536.3,271,0,471,20851.4,271,0,471,999.3,271,0,471,0.0,0,0,742,60463.0,271,0,471,222.90000000000003,742,222.90000000000003,0,25500.1,271,0,471,272512.9,271,0,471,28.79225092250923,24.119188191881918,76.94243542435424,3.687453874538745,,223.11070110701107,0.3004043126684637,94.09630996309963,1005.5826568265684,updated,742,7802.7,271,0,471,6536.299999999999,271,0,471,20851.399999999998,271,0,471,999.3,271,0,471,0.0,0,0,742,60463.0,271,0,471,222.90000000000003,742,222.90000000000003,0,25500.1,271,0,471,272512.9,271,0,471,28.792250922509226,24.119188191881918,76.94243542435423,3.687453874538745,,223.11070110701107,0.3004043126684637,94.09630996309963,1005.5826568265684,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2019,12,744,17648.8,744,0,0,12009.0,744,0,0,48401.72,744,0,0,6652.3,744,0,0,150.4,3,0,741,45902.0,732,0,12,0.0,744,0.0,0,11237.9,744,0,0,251663.9,248,0,496,23.721505376344084,16.141129032258064,65.05607526881721,8.941263440860215,50.13333333333333,62.70765027322405,0.0,15.104704301075268,1014.7737903225806,updated,744,17648.800000000003,744,0,0,12009.0,744,0,0,48401.72,744,0,0,6652.3,744,0,0,150.4,3,0,741,45902.0,732,0,12,0.0,744,0.0,0,11237.9,744,0,0,251663.90000000002,248,0,496,23.72150537634409,16.141129032258064,65.05607526881721,8.941263440860215,50.13333333333333,62.70765027322405,0.0,15.104704301075268,1014.7737903225808,both,0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,False
old,Chai Nat,2019,12,740,6244.6,248,0,492,4161.7,248,0,492,15563.3,248,0,492,725.1,248,0,492,0.0,0,0,740,32939.0,224,0,516,0.0,740,0.0,0,8408.1,248,0,492,251461.59999999998,248,0,492,25.17983870967742,16.781048387096774,62.755241935483866,2.923790322580645,,147.04910714285714,0.0,33.90362903225807,1013.958064516129,updated,740,6244.6,248,0,492,4161.700000000001,248,0,492,15563.3,248,0,492,725.0999999999999,248,0,492,0.0,0,0,740,32939.0,224,0,516,0.0,740,0.0,0,8408.1,248,0,492,251461.59999999998,248,0,492,25.17983870967742,16.781048387096778,62.755241935483866,2.9237903225806448,,147.04910714285714,0.0,33.90362903225807,1013.958064516129,both,0,0.0,3.552713678800501e-15,0.0,4.440892098500626e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2019,12,744,16228.7,744,0,0,11120.599999999999,744,0,0,50805.76,744,0,0,2532.6,744,0,0,25.9,1,0,743,58425.0,617,0,127,22.37,744,22.37,0,13255.199999999999,744,0,0,251798.69999999998,248,0,496,21.8127688172043,14.947043010752687,68.287311827957,3.404032258064516,25.9,94.69205834683954,0.03006720430107527,17.816129032258065,1015.3173387096773,updated,744,16228.699999999999,744,0,0,11120.6,744,0,0,50805.759999999995,744,0,0,2532.6,744,0,0,25.9,1,0,743,58425.0,617,0,127,22.369999999999997,744,22.369999999999997,0,13255.2,744,0,0,251798.7,248,0,496,21.8127688172043,14.947043010752688,68.28731182795698,3.404032258064516,25.9,94.69205834683954,0.030067204301075266,17.816129032258065,1015.3173387096774,both,0,0.0,1.7763568394002505e-15,1.4210854715202004e-14,0.0,0.0,0.0,3.469446951953614e-18,0.0,1.1368683772161603e-13,False
old,Nakhon Ratchasima,2019,12,742,14108.8,558,0,184,9247.2,558,0,184,34004.46,558,0,184,4789.1,558,0,184,94.6,2,0,740,31972.0,449,0,293,0.0,742,0.0,0,9702.099999999999,557,0,185,251562.5,248,0,494,25.28458781362007,16.57204301075269,60.93989247311828,8.582616487455198,47.3,71.20712694877506,0.0,17.418491921005383,1014.3649193548387,updated,742,14108.8,558,0,184,9247.199999999999,558,0,184,34004.46,558,0,184,4789.1,558,0,184,94.6,2,0,740,31972.0,449,0,293,0.0,742,0.0,0,9702.1,557,0,185,251562.5,248,0,494,25.28458781362007,16.572043010752687,60.93989247311828,8.582616487455198,47.3,71.20712694877506,0.0,17.418491921005387,1014.3649193548387,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,False
